system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
redis,2026-06-29-08-22-15,1,wsl,medium,0,8,queue,160000,16095.517,0.49370575,0.47201252,0.7086832,0.95088357,0.106549,24.848454,77.46142857142857,473.49142857142857,241.87142857142857,404.07142857142856,79.1,95948.8,95.0,1587.2,7
redis,2026-06-29-08-22-15,1,wsl,medium,10000,1,delete,10000,5411.3916,0.18479533,0.152791,0.32649153,0.46205708,0.14010601,1.406079,18.52,321.78999999999996,457.5,161.7,25.8,52224.0,93.3,1443.84,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,1,insert,10000,4510.2686,0.22171628,0.186737,0.3809735,0.55811286,0.150005,5.126526,27.625,192.23,110.07,123.94999999999999,25.7,50483.2,93.3,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,1,read,10000,5364.1875,0.18642151,0.150346,0.34697315,0.49150687,0.12162,6.594763,29.845,228.82,461.95,166.75,25.7,51302.4,93.3,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,1,update,10000,4554.2817,0.21957359,0.181187,0.3964435,0.5654684,0.152149,1.271834,25.8,126.995,458.4,146.55,25.8,51302.4,93.3,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,2,delete,20000,9107.971,0.21645717,0.18549201,0.3904638,0.54126877,0.104926996,1.766547,37.76,183.005,457.45,177.35,25.9,52224.0,93.3,1443.84,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,2,insert,20000,7447.2373,0.26777738,0.2347465,0.4764795,0.6218695,0.125998,9.617351,40.79666666666667,438.4533333333333,159.46666666666667,226.33333333333334,25.7,50483.2,93.3,1433.6,3
redis,2026-06-29-08-22-15,1,wsl,medium,10000,2,read,20000,10456.656,0.19064283,0.156679,0.34974042,0.47493052,0.081921,1.197435,35.435,251.09499999999997,461.0,141.085,25.7,51302.4,93.3,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,2,update,20000,7801.746,0.25623628,0.2208695,0.45711085,0.6266552,0.129745,2.087327,55.625,216.91,459.05,141.12,25.8,51404.8,93.3,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,4,delete,40000,15468.234,0.2541271,0.2349225,0.4441393,0.58167326,0.108243,9.204694,67.9,398.72,457.5,293.5,25.9,52224.0,93.3,1443.84,2
redis,2026-06-29-08-22-15,1,wsl,medium,10000,4,insert,40000,11570.951,0.34112945,0.311833,0.5829873,0.74968535,0.104906,9.249855,49.376666666666665,462.77,222.5666666666667,265.2,25.7,50688.0,93.3,1433.6,3
redis,2026-06-29-08-22-15,1,wsl,medium,10000,4,read,40000,15028.838,0.26003724,0.24411899,0.44527894,0.59054327,0.103965,1.909033,35.76,623.6966666666666,459.26666666666665,323.3666666666667,25.7,51302.4,93.3,1433.6,3
