system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,1,delete,10000,1275.5287,0.78398865,0.77997,1.0314845,1.1564773,0.215451,2.42345,65.49600000000001,119.44000000000001,548.04,44.327999999999996,0.0,63.0,0.0,0.0,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,1,insert,10000,1174.3469,0.8515371,0.8462665,1.0969043,1.2145087,0.393722,1.911065,73.652,118.00999999999999,520.54,43.333999999999996,0.0,55.0,0.0,0.0,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,1,read,10000,2087.411,0.47906235,0.439133,0.7811085,0.9485048,0.166538,2.355014,32.67,147.84666666666666,523.8333333333334,46.826666666666675,0.0,1.1000000000000085,0.0,0.0,3
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,1,update,10000,1191.162,0.8395164,0.835765,1.0900493,1.2057805,0.211794,1.541488,68.862,116.474,530.1600000000001,40.266000000000005,0.0,55.0,0.0,0.0,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,2,delete,20000,2732.09,0.7300114,0.721259,0.9300098,1.0493581,0.355568,1.629595,85.124,218.962,613.12,83.364,0.0,53.0,0.0,0.3916015625,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,2,insert,20000,2507.4624,0.7956733,0.7816835,1.0225871,1.2866313,0.192657,4.2172728,86.534,198.47,567.6800000000001,67.54599999999999,0.0,53.0,0.0,0.1962890625,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,2,read,20000,3422.6104,0.58360887,0.5731795,0.79354924,0.89851654,0.298129,2.913581,52.7675,203.5975,582.4749999999999,68.3425,0.0,0.0,0.0,0.0,4
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,2,update,20000,2512.0034,0.7933968,0.7853505,0.9965362,1.1169782,0.412627,2.565995,85.282,197.674,593.24,67.48,0.0,53.0,0.0,0.2001953125,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,4,delete,40000,4803.045,0.8294797,0.811592,1.0506359,1.3267154,0.264205,7.931116,97.07833333333333,460.2633333333333,592.25,165.58333333333334,0.0,60.0,0.10000000000000142,0.0,6
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,4,insert,40000,4731.8486,0.84125626,0.83027,1.0235288,1.1779622,0.318177,2.13139,124.434,364.694,635.1800000000001,151.24,0.0,57.0,0.0,0.0,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,4,read,40000,5722.104,0.6952758,0.668392,0.9554111,1.1278585,0.210051,3.258789,136.304,447.61,598.6600000000001,151.62,0.0,19.0,0.0,0.8262109375,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,4,update,40000,4626.646,0.86306983,0.85090446,1.037418,1.1821071,0.561035,2.540495,111.46,428.73333333333335,562.2833333333333,150.71666666666667,0.0,71.0,0.0,0.7999999999999998,6
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,8,delete,80000,8172.678,0.9718822,0.9453345,1.3018608,1.6328074,0.256479,9.451969,217.91833333333332,645.23,592.5833333333334,243.76833333333332,0.0,68.0,0.0,0.0,6
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,8,insert,80000,7620.18,1.0431033,1.0259745,1.2727734,1.5484142,0.274114,5.862967,152.05714285714288,622.6485714285715,626.0428571428572,263.7,0.0,89.0,0.0,0.8000000000000003,7
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,8,read,80000,10008.332,0.79695886,0.78175795,0.998495,1.2205675,0.219018,15.550975,112.06400000000001,681.55,661.5600000000001,281.0,0.0,0.0,0.0,1.6099999999999999,5
couchbase,2026-07-08-13-29-20,4,wsl,small,10000,8,update,80000,7535.0605,1.051947,1.0335209,1.3453974,1.7091885,0.278153,11.161009,160.5514285714286,649.0342857142857,672.5285714285714,269.8,0.0,82.0,0.0,0.7999999999999998,7
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,1,delete,100000,1210.6487,0.82600343,0.822197,1.0788893,1.2169777,0.213148,6.110063,84.00857142857143,79.25333333333333,696.1071428571429,48.34309523809524,0.0,604.1600000000003,0.0,2.1999999999999993,42
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,1,insert,100000,1176.7366,0.8498078,0.8670505,1.128177,1.2712208,0.281457,3.15709,87.85431818181819,79.56636363636363,635.0727272727273,47.845,0.0,744.1600000000001,0.0,8.280000000000001,44
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,1,read,100000,1993.184,0.5017098,0.4551825,0.8230628,0.985175,0.26479602,3.034417,39.675,80.27846153846154,666.45,47.29653846153846,0.0,20.480000000000018,0.0,1.9000000000000004,26
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,1,update,100000,1125.0636,0.88883865,0.88521504,1.1373801,1.2677426,0.27744,4.876657,83.58891304347826,79.17608695652174,689.1391304347826,47.24739130434783,0.0,665.5999999999999,0.0,1.9000000000000004,46
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,2,delete,200000,2583.6401,0.77328014,0.7627975,0.99925745,1.1535672,0.34000102,4.133085,122.825,166.89849999999998,747.1025,84.33225,0.0,614.4000000000005,0.0,4.0,40
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,2,insert,200000,2473.4026,0.80828345,0.80675054,1.046135,1.2025753,0.316116,4.87732,119.05952380952381,156.67833333333334,705.7,82.06690476190477,0.0,686.0799999999999,0.0,3.8999999999999986,42
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,2,read,200000,3311.8127,0.600332,0.588728,0.8166092,0.9353364,0.178454,4.7890058,54.33741935483871,157.88,742.5290322580646,81.41064516129032,0.0,20.480000000000018,0.0,3.0,31
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,2,update,200000,2368.3875,0.84117156,0.8307415,1.0578353,1.2257077,0.32852,4.051112,112.28204545454545,156.4256818181818,779.825,82.6175,0.0,706.56,0.0,4.700000000000003,44
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,4,delete,400000,4686.157,0.8507186,0.8326655,1.0796324,1.2662803,0.198002,9.991863,177.57522727272726,311.6561363636364,771.5613636363636,153.22272727272727,0.0,931.8400000000001,0.0,6.799999999999997,44
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,4,insert,400000,4311.052,0.9256199,0.90717,1.153376,1.3390391,0.431193,5.791802,164.08041666666665,306.8620833333334,768.30625,150.84270833333332,0.0,993.2799999999997,0.0,6.5,48
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,4,read,400000,6129.816,0.650085,0.631857,0.85047203,1.0037354,0.234983,6.238809,98.25794117647058,327.5694117647059,751.035294117647,152.55588235294115,0.0,81.92000000000007,0.0,6.5,34
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,4,update,400000,4453.3774,0.8977835,0.880492,1.1021678,1.283865,0.530465,6.527014,175.24891304347827,316.08630434782606,824.6826086956522,152.72826086956522,0.0,911.3599999999997,0.0,10.399999999999999,46
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,8,delete,800000,7755.3823,1.0288618,0.998726,1.332567,1.6599821,0.289752,10.185278,237.13075471698113,596.7941509433962,920.0231698113208,292.10226415094337,0.0,1228.7999999999993,0.0,13.0,53
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,8,insert,800000,7068.824,1.124488,1.0939155,1.4500312,1.805616,0.298846,23.556198,229.63241379310347,593.7086206896552,843.5396551724139,291.396724137931,0.0,1433.6000000000004,0.0,14.600000000000009,58
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,8,read,800000,9842.862,0.8093609,0.78883946,1.017689,1.2579325,0.204639,30.922268,141.56714285714284,604.9407142857142,854.4000000000001,293.2333333333333,0.0,163.84000000000015,0.0,12.0,42
couchbase,2026-07-08-13-29-20,4,wsl,small,100000,8,update,800000,7107.246,1.1138288,1.0859555,1.4182131,1.7758597,0.274734,14.2401,217.35275862068963,591.5079310344828,1003.2957241379311,292.3453448275862,0.0,1515.5200000000004,0.0,20.599999999999994,58
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,1,delete,1000000,1210.4447,0.8261426,0.821491,1.0784479,1.229005,0.273132,4.913794,114.50797590361445,75.65609638554217,975.9133493975903,58.84742168674699,0.0,10956.799999999996,0.0,20.0,415
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,1,insert,1000000,1099.3534,0.90962565,0.902772,1.1665525,1.333963,0.291327,5.107276,108.16336206896553,76.00480603448277,843.7380948275862,57.47540948275862,0.0,11059.2,0.0,25.0,464
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,1,read,1000000,1993.7625,0.50156426,0.45964402,0.8118522,0.9867223,0.174408,4.461588,31.58686507936508,72.62337301587301,943.106746031746,57.42365079365079,0.0,0.0,0.0,20.0,252
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,1,update,1000000,1107.3673,0.90304273,0.899161,1.1567432,1.30456,0.28482398,5.863558,101.34721739130435,75.45771739130436,1112.6148695652175,58.08586956521739,0.0,11673.600000000002,0.0,19.0,460
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,2,delete,2000000,2511.5837,0.7955498,0.7832465,1.028212,1.188158,0.307625,31.771845,144.121875,151.965575,1258.69349,95.809325,0.0,12902.400000000009,0.0,39.0,400
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,2,insert,2000000,2352.383,0.84994537,0.841029,1.0864441,1.252083,0.31305,8.232984,134.4885219399538,152.98519630484986,1191.311260969977,93.58969976905311,0.0,12902.400000000001,0.0,40.0,433
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,2,read,2000000,3303.2603,0.6048565,0.593664,0.8181841,0.93325,0.263018,4.737113,53.78766447368421,151.04914473684212,1513.9637894736843,94.03078947368421,0.0,0.0,0.0,39.0,304
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,2,update,2000000,2330.3093,0.8577798,0.84598446,1.084362,1.2446431,0.32539,15.771081,133.9842562929062,152.78434782608696,1567.8072677345538,94.69482837528604,0.0,14950.399999999994,0.0,41.0,437
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,4,delete,4000000,4749.925,0.8384468,0.825481,1.071352,1.246577,0.269463,31.437012,166.60504739336494,298.8408293838863,1713.492682464455,169.7431279620853,4.0,13312.0,0.0,80.0,422
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,4,insert,4000000,4286.2256,0.9306575,0.913285,1.153689,1.337316,0.282615,26.95509,167.7105063291139,300.0447890295359,1660.86594092827,165.55255274261603,6.0,15360.0,0.0,78.0,474
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,4,read,4000000,6166.43,0.64618075,0.633259,0.817214,0.94804204,0.210164,12.881133,90.52269938650308,311.3755828220859,1723.266355828221,165.77730061349695,5.0,204.8000000000029,0.0,79.0,326
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,4,update,4000000,4284.5093,0.9314388,0.914872,1.153288,1.336208,0.42754102,9.71011,164.46303797468354,300.19962025316454,2223.9573333333333,168.19970464135022,2.0,18432.0,0.0,79.0,474
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,8,delete,8000000,7959.947,1.0023564,0.973217,1.313388,1.643757,0.323709,41.295544,261.2834920634921,595.2574206349207,2263.600761904762,304.69738095238097,235.51999999999998,21504.0,1.0,163.84000000000015,504
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,8,insert,8000000,7172.665,1.1112663,1.085169,1.405015,1.758855,0.288329,24.937872,231.41350442477878,596.5141415929203,2264.3179893805313,305.76026548672564,1614.2,21504.0,0.09999999999999787,159.0,565
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,8,read,8000000,9955.063,0.797715,0.785206,0.980448,1.16438,0.221284,11.531299,123.10757425742574,592.9517821782177,3231.1179405940593,300.3267326732673,51.200000000000045,0.0,1.2999999999999972,176.0,404
couchbase,2026-07-08-13-29-20,4,wsl,small,1000000,8,update,8000000,7163.1875,1.1118499,1.08369,1.410732,1.771752,0.299321,39.17698,235.22181978798585,596.8805477031802,3378.977469964664,298.3996466431096,2048.0,24576.0,15.699999999999996,174.07999999999993,566
couchbase,2026-07-09-01-32-18,1,wsl,small,0,1,queue,20000,621.8763,1.6080369,1.5173714,2.3686924,2.6432884,0.43604,89.89278,61.62294117647058,62.79529411764706,499.5117647058824,38.406470588235294,0.0,1399.86,40.2,0.0,17
couchbase,2026-07-09-01-32-18,1,wsl,small,0,2,queue,40000,1129.373,1.769619,1.596799,2.5022252,3.1993318,0.530696,97.693535,86.02473684210527,146.49578947368423,519.6368421052632,86.22999999999999,0.0,1587.2,0.0,0.4755859375,19
couchbase,2026-07-09-01-32-18,1,wsl,small,0,4,queue,80000,1190.3206,3.303157,1.8288025,3.4585886,50.37117,0.469205,91.06155,97.47411764705882,146.87323529411765,548.3970588235294,177.77647058823527,0.0,1873.9199999999996,0.0,2.2344140625,34
couchbase,2026-07-09-01-32-18,1,wsl,small,0,8,queue,160000,950.498,8.2630625,2.6262574,69.2019,81.620445,0.490076,94.61384,98.08094117647057,162.04435294117647,615.0847058823529,312.86329411764706,0.0,2426.88,0.0,2.8600000000000003,85
couchbase,2026-07-09-01-38-12,2,wsl,small,0,1,queue,20000,644.35315,1.5519439,1.453218,2.44196,2.7892895,0.473355,46.64695,61.643125,77.209375,470.88125,36.239375,0.0,1010.48,0.0,0.0,16
couchbase,2026-07-09-01-38-12,2,wsl,small,0,2,queue,40000,1210.6473,1.6481061,1.575827,2.585988,3.133488,0.427895,56.854,83.66266666666667,125.12533333333333,729.6666666666666,70.26733333333333,0.0,409.5999999999999,0.0,0.4755859375,15
couchbase,2026-07-09-01-38-12,2,wsl,small,0,4,queue,80000,2071.97,1.8900733,1.767324,2.9749787,3.7102177,0.303359,65.78749,144.93809523809523,304.31095238095236,560.6,143.31952380952382,0.0,1484.8000000000002,0.1279296875,2.9244140625,21
couchbase,2026-07-09-01-38-12,2,wsl,small,0,8,queue,160000,2060.6365,3.6543274,2.483121,5.85851,36.585106,0.316896,76.34167,181.6345,314.21125,627.45,259.41134999999997,0.0,2672.6400000000003,0.0,2.2500000000000004,40
couchbase,2026-07-09-01-41-57,4,wsl,small,0,1,queue,20000,596.0392,1.677742,1.6328615,2.5115936,2.8262208,0.465963,10.609378,63.65111111111111,95.29333333333334,476.27777777777777,40.26555555555555,0.0,1533.52,0.0,0.0,18
couchbase,2026-07-09-01-41-57,4,wsl,small,0,2,queue,40000,1140.9707,1.7483492,1.719882,2.6422968,3.047877,0.423375,46.26227,124.19526315789474,165.7436842105263,509.4157894736842,76.38842105263159,0.0,3123.2,0.0,0.4755859375,19
couchbase,2026-07-09-01-41-57,4,wsl,small,0,4,queue,80000,2054.6206,1.9443188,1.8496885,3.197581,3.8795955,0.646349,45.795895,200.22619047619048,285.3880952380953,590.3666666666666,145.75714285714287,0.0,2201.6000000000004,0.0,2.9244140625,21
couchbase,2026-07-09-01-41-57,4,wsl,small,0,8,queue,160000,2852.14,2.6899111,2.4835014,4.750512,6.149815,0.333412,47.09322,256.686,444.998,698.9566666666667,257.2104,0.0,2478.08,0.0,3.4200000000000004,30
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,1,mix_10W_90R,10000,554.1133,1.8046851,1.548401,4.02614,4.611087,0.936381,23.183977,46.4743137254902,30.30127450980392,4166.053647058824,122.08333333333333,0.0,1024.0,0.0,0.0,102
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,1,mix_50W_50R,20000,338.08316,2.9578521,3.3866475,4.8063507,5.281423,0.891903,50.969456,46.4743137254902,30.30127450980392,4166.053647058824,122.08333333333333,0.0,1024.0,0.0,0.0,102
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,1,mix_90W_10R,10000,255.12427,3.9196587,3.9859526,4.7832384,6.7324543,0.977582,28.153526,46.4743137254902,30.30127450980392,4166.053647058824,122.08333333333333,0.0,1024.0,0.0,0.0,102
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,2,mix_10W_90R,20000,1002.3507,1.9887723,1.7366545,4.1497264,4.752304,0.937322,42.994987,51.587448979591834,59.332142857142856,3810.0950204081632,177.3112244897959,0.0,0.0,0.0,0.0,98
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,2,mix_50W_50R,40000,690.8798,2.8939722,3.2229471,4.608893,5.045524,0.960113,46.739544,51.587448979591834,59.332142857142856,3810.0950204081632,177.3112244897959,0.0,0.0,0.0,0.0,98
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,2,mix_90W_10R,20000,499.11066,4.0064297,4.113255,4.972089,6.4102397,1.101242,22.96374,51.587448979591834,59.332142857142856,3810.0950204081632,177.3112244897959,0.0,0.0,0.0,0.0,98
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,4,mix_10W_90R,40000,1836.2505,2.171059,1.8902035,4.3999186,5.3797045,1.038103,24.75403,77.39028037383177,103.86644859813083,3637.3149906542058,283.98317757009346,0.0,2048.0,0.0,10.240000000000009,107
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,4,mix_50W_50R,80000,1261.7123,3.1624477,3.2629404,5.3406,6.0576453,0.929084,21.854578,77.39028037383177,103.86644859813083,3637.3149906542058,283.98317757009346,0.0,2048.0,0.0,10.240000000000009,107
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,4,mix_90W_10R,40000,889.29755,4.492783,4.4681864,5.964651,9.404948,1.133136,46.819866,77.39028037383177,103.86644859813083,3637.3149906542058,283.98317757009346,0.0,2048.0,0.0,10.240000000000009,107
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,8,mix_10W_90R,80000,2679.7517,2.9565673,2.4615688,5.517782,8.770854,1.086471,73.086,93.58356589147287,174.14821705426357,3490.1015813953486,499.69705426356586,10.239999999999782,3072.0,0.0,0.0,129
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,8,mix_50W_50R,160000,2259.0732,3.5296452,3.5954251,5.795909,6.95717,0.955151,52.983284,93.58356589147287,174.14821705426357,3490.1015813953486,499.69705426356586,10.239999999999782,3072.0,0.0,0.0,129
foundationdb,2026-07-05-06-21-44,1,wsl,medium,0,8,mix_90W_10R,80000,1438.2324,5.5431657,5.0383377,8.089868,26.200043,1.249748,64.889206,93.58356589147287,174.14821705426357,3490.1015813953486,499.69705426356586,10.239999999999782,3072.0,0.0,0.0,129
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,1,delete,10000,251.67177,3.9734297,3.8696704,4.597977,6.259718,2.972398,48.595592,42.060500000000005,22.322499999999998,830.345,144.46499999999997,0.0,1024.0,0.0,0.0,20
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,1,insert,10000,251.80319,3.9713554,3.937772,4.604089,5.1058707,2.927165,17.911324,37.19238095238095,49.36571428571429,541.7,140.95238095238096,0.0,1024.0,0.0,0.0,21
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,1,read,10000,840.07605,1.1903684,1.120824,1.6850481,2.446792,0.694445,38.495487,31.60571428571429,114.3157142857143,903.0571428571428,151.08571428571426,0.0,0.0,0.0,0.0,7
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,1,update,10000,254.62964,3.9272726,3.8943639,4.563042,5.0359845,2.904831,10.963332,38.783,23.5355,809.5,144.01,0.0,0.0,0.0,10.240000000000009,20
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,2,delete,20000,498.41937,4.0123396,3.9694934,4.589474,5.4867187,2.720431,21.205479,47.49523809523809,68.05761904761906,780.5238095238095,201.59047619047618,0.0,0.0,0.0,0.0,21
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,2,insert,20000,463.29214,4.3168836,4.1012163,6.396073,7.6299534,3.023836,20.01922,48.94521739130435,53.33173913043478,571.3913043478261,200.9913043478261,0.0,0.0,0.0,0.0,23
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,2,read,20000,1501.0305,1.3316513,1.300314,1.7363071,2.067743,0.771255,9.771571,47.21857142857142,124.13857142857144,792.3571428571429,194.52857142857144,0.0,0.0,0.0,0.0,7
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,2,update,20000,481.01816,4.157389,4.099287,4.8519287,5.6211224,2.818019,14.996149,55.28272727272727,69.87363636363636,840.1181818181817,202.1,0.0,0.0,0.0,0.0,22
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,4,delete,40000,873.2175,4.5781116,4.417947,5.7729573,6.715323,2.849546,27.615606,71.62875,120.12458333333332,732.7708333333334,311.4875,0.0,0.0,0.0,0.0,24
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,4,insert,40000,823.8594,4.853532,4.6495476,7.0774918,9.338338,2.830373,20.476828,72.598,83.6452,644.656,301.908,0.0,1024.0,0.0,0.0,25
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,4,read,40000,2795.204,1.4284309,1.3886905,1.7829436,2.1492417,0.901251,5.054034,57.347500000000004,288.23875,782.5625,291.2,0.0,0.0,0.0,0.0,8
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,4,update,40000,858.6721,4.6546974,4.4995155,5.8522253,7.446405,2.690769,32.524677,71.44875,98.88958333333333,883.8625000000001,303.15416666666664,0.0,1024.0,0.0,0.0,24
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,8,delete,80000,1625.9374,4.9141254,4.6778536,6.3382897,9.773473,2.940131,41.298298,86.00653846153847,177.29884615384617,605.7961538461539,499.54999999999995,0.0,1024.0,0.0,0.0,26
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,8,insert,80000,1427.0923,5.5929093,5.141352,8.041749,14.995306,3.102535,44.795216,84.9241379310345,150.24724137931034,850.9586206896552,501.0655172413793,0.0,1024.0,0.0,0.0,29
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,8,read,80000,4331.1514,1.8389727,1.7870125,2.3123786,3.2123609,1.174228,5.770681,91.09,455.36199999999997,782.85,478.36,0.0,0.0,0.0,0.0,10
foundationdb,2026-07-05-06-21-44,1,wsl,medium,10000,8,update,80000,1480.5414,5.394644,5.0587244,7.2001595,13.381723,3.106398,65.01467,87.9967857142857,162.19321428571428,970.2428571428571,499.7214285714286,0.0,1024.0,0.0,0.0,28
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,1,delete,100000,239.94447,4.167631,4.0297356,4.8245616,6.446616,2.892293,151.99162,45.21038277511961,24.32861244019139,4434.218870813397,113.75406698564592,266.2400000000007,2048.0,0.0,0.0,209
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,1,insert,100000,250.7923,3.9873633,3.946672,4.62798,5.1145735,2.776225,31.346159,38.84243781094527,24.706616915422885,690.4258706467662,144.96965174129355,0.0,2048.0,0.0,0.0,201
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,1,read,100000,761.7765,1.3127209,1.2479916,1.932131,2.4736907,0.688764,25.909481,36.22194029850746,61.651343283582094,3554.135880597015,102.6776119402985,194.55999999999995,0.0,0.0,0.0,67
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,1,update,100000,243.44012,4.107786,4.0050745,4.732369,5.26971,2.852528,51.210773,40.296956521739126,23.16314009661836,4737.261449275362,115.44913043478262,143.36000000000058,1024.0,0.0,0.0,207
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,2,delete,200000,457.5989,4.3703914,4.151004,4.876442,5.9612913,2.655884,92.91926,52.92559633027523,39.71247706422018,4580.5539816513765,173.4848623853211,163.83999999999924,1024.0,0.0,10.240000000000009,218
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,2,insert,200000,479.75943,4.168486,4.1116896,4.862255,5.6600604,2.687269,18.4822,51.53942857142857,45.04338095238096,1172.404857142857,198.60238095238094,0.0,3072.0,0.0,10.240000000000009,210
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,2,read,200000,1354.8116,1.4430072,1.4079504,1.9273103,2.3473861,0.707,13.549552,51.89426666666667,123.46839999999999,3696.8994133333335,162.26399999999998,133.12000000000012,0.0,0.0,10.240000000000009,75
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,2,update,200000,464.85788,4.302135,4.158121,4.955448,6.108554,2.690546,128.27773,50.87691244239632,45.81230414746544,4677.641437788018,171.79769585253456,153.59999999999945,4096.0,0.0,10.240000000000009,217
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,4,delete,400000,885.304,4.5171657,4.364547,5.515409,6.5213404,2.808915,41.98265,76.62672566371681,78.87008849557522,4961.411398230089,279.7796460176991,296.96000000000004,1024.0,0.0,0.0,226
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,4,insert,400000,862.0115,4.638876,4.5002675,5.7725897,7.790054,2.679511,69.16316,73.58132478632479,83.47794871794872,1919.1772991452992,301.64444444444445,0.0,7168.0,0.0,10.240000000000009,234
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,4,read,400000,2452.8032,1.6003711,1.564721,2.0331373,2.4827507,0.789743,33.419476,74.53999999999999,229.08915662650605,3864.6006746987955,266.2012048192771,337.91999999999985,0.0,0.0,0.0,83
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,4,update,400000,851.27576,4.69824,4.5165663,5.842389,8.332829,2.755321,54.1421,77.2171729957806,82.56873417721519,4560.662683544304,281.75274261603374,440.3200000000006,7168.0,0.0,0.0,237
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,8,delete,800000,1056.7823,7.555257,6.238068,12.246036,17.492964,3.112111,166.44138,94.8883597883598,102.31502645502646,4724.03437037037,489.0949735449735,563.2000000000007,3072.0,0.0,20.480000000000018,378
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,8,insert,800000,1389.7496,5.750533,5.169512,7.774854,22.99036,2.880478,109.56914,91.08439446366782,129.36643598615916,3058.8935086505194,486.41660899653976,1289.32,13312.0,0.0,10.240000000000009,289
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,8,read,800000,3099.871,2.554088,2.2469964,3.39917,11.466026,1.024999,63.204556,95.82223076923077,302.87,4259.934523076923,474.7761538461539,2478.08,0.0,19.0,20.47999999999979,130
foundationdb,2026-07-05-06-21-44,1,wsl,medium,100000,8,update,800000,1299.5325,6.140845,5.3079123,10.093615,24.317905,2.981298,167.38696,94.33436893203883,121.72825242718446,4680.3228996763755,480.5241100323625,993.2799999999997,13312.0,13.0,20.480000000000018,309
foundationdb,2026-07-05-06-21-44,1,wsl,small,0,1,mix_10W_90R,10000,555.95013,1.7987226,1.582412,3.8679342,4.375728,0.938018,19.85892,39.56463157894737,30.221684210526316,510.80526315789473,124.1642105263158,0.0,0.0,0.0,10.240000000000009,95
foundationdb,2026-07-05-06-21-44,1,wsl,small,0,1,mix_50W_50R,20000,340.6295,2.9357412,3.2898335,4.7498064,5.6263804,0.923142,193.68462,39.56463157894737,30.221684210526316,510.80526315789473,124.1642105263158,0.0,0.0,0.0,10.240000000000009,95
foundationdb,2026-07-05-06-21-44,1,wsl,small,0,1,mix_90W_10R,10000,271.2783,3.6862516,3.830991,4.5269475,4.9360266,0.999683,35.71385,39.56463157894737,30.221684210526316,510.80526315789473,124.1642105263158,0.0,0.0,0.0,10.240000000000009,95
foundationdb,2026-07-05-06-21-44,1,wsl,small,0,2,mix_10W_90R,20000,1088.2358,1.8314958,1.6032845,3.9114535,4.448944,0.882323,15.688354,50.18623655913978,63.70268817204301,511.4623655913978,163.49462365591398,0.0,0.0,0.0,0.0,93
