system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,0,1,mix_10W_90R,10000,112226.37,0.008910562,0.0042609973,0.009428004,0.012921692,0.0013969984,37.465614,0.0,96.41,0.0,23.9,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,0,1,mix_50W_50R,20000,90575.18,0.011040552,0.0067750006,0.009847994,0.0180207,0.00090799585,36.393112,0.0,96.41,0.0,23.9,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,0,1,mix_90W_10R,10000,48547.1,0.020598551,0.007683004,0.011734002,0.078509286,0.0019549988,36.34562,0.0,96.41,0.0,23.9,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,10000,1,delete,10000,234220.05,0.004269489,0.0038420039,0.00475,0.0071239993,0.0023739995,0.81764597,0.0,92.25,0.0,52.86,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,10000,1,insert,10000,21553.516,0.046396144,0.0077529983,0.017251004,1.120623,0.006146001,2.370874,0.0,98.10499999999999,0.0,53.655,0.0,0.0,0.0,126.20000000000005,2
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,10000,1,read,10000,105660.42,0.009464282,0.0037710052,0.010894997,0.017181002,0.0018849969,48.32089,0.0,98.1,0.0,53.44,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,10000,1,update,10000,22008.174,0.045437664,0.007683004,0.016901052,1.1197171,0.006145994,25.145258,0.0,95.175,0.0,53.15,0.0,0.0,0.004003906250000001,133.1199999999999,2
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,100000,1,delete,100000,145086.73,0.006892429,0.003841,0.004400004,0.008520001,0.0023049943,38.377827,0.0,98.28,0.0,43.43,0.0,0.0,0.0,215.0399999999995,2
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,100000,1,insert,100000,24660.611,0.040550493,0.0077519943,0.016134,1.1051208,0.0057959985,40.783764,0.0,92.95,0.0,58.045,0.0,0.0,0.0,1054.72,4
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,100000,1,read,100000,152354.34,0.0065636463,0.0033530013,0.0080320025,0.0120830005,0.0014669931,42.839367,0.0,78.165,0.0,59.305,0.0,0.0,0.0,256.0,2
leveldb,2026-07-12-18-09-56,1,ubuntu,medium,100000,1,update,100000,16795.578,0.059539482,0.007682,0.018507998,1.132915,0.005797003,40.81959,0.0,84.764,0.0,68.428,0.0,0.0,0.0080078125,1382.4,5
leveldb,2026-07-12-18-09-56,1,ubuntu,small,0,1,mix_10W_90R,10000,365984.03,0.0027323598,0.0024440014,0.0043300022,0.0053087003,0.0013960015,0.018926999,0.0,98.11,0.0,53.87,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,0,1,mix_50W_50R,20000,306121.62,0.0032666756,0.003702,0.004749003,0.008520998,0.00090800313,0.332171,0.0,98.11,0.0,53.87,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,0,1,mix_90W_10R,10000,224903.14,0.0044463584,0.0042609973,0.0067049987,0.00873001,0.0018159989,0.040649,0.0,98.11,0.0,53.87,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,10000,1,delete,10000,257249.11,0.0038872825,0.003772002,0.0042610043,0.0076129944,0.0023039975,0.036737002,0.0,90.88,0.0,23.0,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,10000,1,insert,10000,231450.03,0.004320587,0.0041910023,0.0067040515,0.008591,0.0032120005,0.020463994,0.0,92.97,0.0,17.94,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,10000,1,read,10000,370588.34,0.002698412,0.0024449981,0.0032829994,0.0053080004,0.0018850041,0.027237998,0.0,92.67,0.0,13.12,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,10000,1,update,10000,242017.81,0.0041319276,0.003841,0.006146001,0.008171999,0.0027939968,0.028216004,0.0,90.88,0.0,23.0,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,100000,1,delete,100000,209345.56,0.0047767907,0.003841,0.004330999,0.0077519943,0.0023739995,45.06483,0.0,98.42,0.0,15.15,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,100000,1,insert,100000,223282.89,0.004478623,0.0039109946,0.006564995,0.008520998,0.002793,11.227532,0.0,98.26,0.0,13.57,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,100000,1,read,100000,303532.38,0.0032945413,0.0024450056,0.003841,0.005167996,0.0013269964,45.13202,0.0,92.87,0.0,3.832,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-09-56,1,ubuntu,small,100000,1,update,100000,222544.2,0.0044934894,0.003841,0.006285998,0.008241004,0.0023739995,14.322393,0.0,98.82,0.0,20.71,0.0,0.0,0.0,31.10000000000001,2
leveldb,2026-07-12-18-09-56,1,ubuntu,small,1000000,1,delete,1000000,245955.98,0.0040657683,0.003772002,0.0043300022,0.007474002,0.0023040047,47.990395,0.0,100.09400000000001,0.0,37.936,0.0,0.0,0.0,99.0,5
leveldb,2026-07-12-18-09-56,1,ubuntu,small,1000000,1,insert,1000000,199240.62,0.0050190566,0.0038420039,0.006565002,0.008590003,0.0023039975,46.366276,0.0,99.75999999999999,0.0,28.810000000000002,0.0,0.0,0.00400390625,408.2,6
leveldb,2026-07-12-18-09-56,1,ubuntu,small,1000000,1,read,1000000,344193.62,0.0029053413,0.0028629948,0.003702,0.004400004,0.0013959943,32.28002,0.0,98.66,0.0,29.6175,0.0,0.0,0.0,0.0,4
leveldb,2026-07-12-18-09-56,1,ubuntu,small,1000000,1,update,1000000,207584.45,0.0048173163,0.003841,0.006285998,0.008381001,0.0023049943,40.476807,0.0,99.95333333333333,0.0,33.12,0.0,0.0,0.012011718749999999,321.0,6
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,0,1,mix_10W_90R,10000,164975.95,0.0060614897,0.0034219993,0.008939998,0.015646387,0.0013969984,1.550503,0.0,111.66,0.0,22.96,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,0,1,mix_50W_50R,20000,122730.98,0.008147902,0.0067045,0.009638003,0.017112693,0.00090699905,3.293912,0.0,111.66,0.0,22.96,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,0,1,mix_90W_10R,10000,92364.98,0.010826615,0.0076829963,0.011384,0.018859096,0.001956003,3.515383,0.0,111.66,0.0,22.96,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,10000,1,delete,10000,231866.39,0.0043128286,0.0038419967,0.004749003,0.0080320025,0.002793,1.156592,0.0,129.47,0.0,53.93,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,10000,1,insert,10000,21192.186,0.047187205,0.0077529983,0.016692,1.1237681,0.006145994,3.10422,0.0,130.15,0.0,29.21,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,10000,1,read,10000,218028.25,0.0045865616,0.0037709977,0.010545999,0.016972,0.0018850041,0.145691,0.0,129.37,0.0,52.78,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,10000,1,update,10000,23214.785,0.043075997,0.0076829963,0.015927501,1.1193688,0.0060759992,3.239994,0.0,133.95,0.0,12.71,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,100000,1,delete,100000,230015.3,0.0043475367,0.003841,0.004401001,0.008102004,0.0023049943,1.563075,0.0,155.17,0.0,60.71,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,100000,1,insert,100000,27559.648,0.036284935,0.007683004,0.013340003,1.1041424,0.0060759992,13.278107,0.0,129.5925,0.0,58.864999999999995,0.0,0.0,0.004003906249999998,1146.88,4
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,100000,1,read,100000,247609.1,0.0040386235,0.003352994,0.007962001,0.0115239965,0.0013969984,1.662042,0.0,148.17,0.0,57.87,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,medium,100000,1,update,100000,19045.09,0.052506972,0.007682,0.017111,1.132287,0.005727001,4.68252,0.0,105.0475,0.0,67.33749999999999,0.0,0.0,0.0240234375,1239.0400000000004,4
leveldb,2026-07-12-18-11-26,2,ubuntu,small,0,1,mix_10W_90R,10000,369258.66,0.0027081287,0.0023750034,0.0043299953,0.00530801,0.0009769937,0.017391002,0.0,140.53,0.0,32.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,0,1,mix_50W_50R,20000,312451.2,0.0032005,0.0033875003,0.004679998,0.0077520018,0.00090799585,0.144434,0.0,140.53,0.0,32.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,0,1,mix_90W_10R,10000,223227.53,0.004479734,0.0042609973,0.0069839954,0.009078998,0.0018159989,0.07969,0.0,140.53,0.0,32.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,10000,1,delete,10000,259964.94,0.0038466724,0.003772002,0.0042600003,0.0067049987,0.0023750034,0.023187,0.0,130.98,0.0,24.19,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,10000,1,insert,10000,230424.25,0.0043398207,0.0042600003,0.005591451,0.008520011,0.002793,0.023467,0.0,137.79,0.0,22.23,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,10000,1,read,10000,377718.38,0.002647475,0.0024440014,0.0032829994,0.003841,0.0013969984,0.029613001,0.0,149.09,0.0,19.02,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,10000,1,update,10000,241380.5,0.0041428367,0.003841,0.006146001,0.008171999,0.0024440014,0.033804003,0.0,130.98,0.0,24.19,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,100000,1,delete,100000,252380.2,0.003962276,0.003841,0.0043300022,0.007194001,0.0023739995,2.257799,0.0,119.24,0.0,26.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,100000,1,insert,100000,235427.81,0.0042475867,0.0039109946,0.005797003,0.008450995,0.0023739995,0.922829,0.0,124.09,0.0,18.61,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,100000,1,read,100000,355554.94,0.0028125048,0.0027939968,0.003772002,0.00475,0.0013959943,1.034019,0.0,141.57,0.0,19.24,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-11-26,2,ubuntu,small,100000,1,update,100000,243655.75,0.004104151,0.003841,0.0058669974,0.008171999,0.0023739995,0.32365,0.0,109.755,0.0,26.57,0.0,0.0,0.0,19.500000000000007,2
leveldb,2026-07-12-18-11-26,2,ubuntu,small,1000000,1,delete,1000000,257338.34,0.0038859346,0.003772002,0.0043299953,0.0070550013,0.0023040047,1.109937,0.0,109.15,0.0,32.4525,0.0,0.0,0.0,26.0,4
leveldb,2026-07-12-18-11-26,2,ubuntu,small,1000000,1,insert,1000000,235302.23,0.0042498535,0.0038420039,0.0056569986,0.008171999,0.0023739995,1.946232,0.0,117.75999999999999,0.0,29.127999999999997,0.0,0.0,0.00400390625,371.0,5
leveldb,2026-07-12-18-11-26,2,ubuntu,small,1000000,1,read,1000000,354113.4,0.0028239542,0.0028629948,0.003422996,0.0043300022,0.000977001,0.881343,0.0,107.8575,0.0,29.4775,0.0,0.0,0.0,6.0,4
leveldb,2026-07-12-18-11-26,2,ubuntu,small,1000000,1,update,1000000,243229.89,0.004111337,0.003841,0.0053770547,0.008101997,0.0023049943,2.495403,0.0,126.47999999999999,0.0,32.588,0.0,0.0,0.008007812500000001,343.0,5
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,0,1,mix_10W_90R,10000,57282.55,0.017457323,0.004679998,0.015155994,0.07869592,0.0018849969,1.745364,0.0,30.924,0.0,61.286,0.0,0.0,0.012011718750000011,542.7200000000003,5
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,0,1,mix_50W_50R,20000,7087.072,0.141102,0.007194001,1.1167854,1.4162215,0.00090799585,49.68889,0.0,30.924,0.0,61.286,0.0,0.0,0.012011718750000011,542.7200000000003,5
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,0,1,mix_90W_10R,10000,5967.8335,0.167565,0.0077520018,1.09967,1.4101914,0.001886001,81.5921,0.0,30.924,0.0,61.286,0.0,0.0,0.012011718750000011,542.7200000000003,5
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,10000,1,delete,10000,228660.25,0.0043733004,0.0038420039,0.004749003,0.0071246964,0.0023739995,1.157011,0.0,277.07,0.0,32.75,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,10000,1,insert,10000,21691.275,0.046101484,0.0077529983,0.016343001,1.120343,0.006215996,2.361514,0.0,191.48,0.0,22.1,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,10000,1,read,10000,214434.94,0.0046634194,0.0033530013,0.010545999,0.017041007,0.0018159989,1.856274,0.0,181.26,0.0,11.92,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,10000,1,update,10000,21861.262,0.045743015,0.007682007,0.016132995,1.1195092,0.0060759992,3.452245,0.0,181.26,0.0,11.92,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,100000,1,delete,100000,169328.67,0.0059056743,0.003841,0.004399997,0.0077520018,0.0023739995,39.285007,0.0,95.885,0.0,66.535,0.0,0.0,0.0,92.15999999999985,2
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,100000,1,insert,100000,27527.605,0.036327172,0.0077519943,0.013479999,1.1062374,0.0057969955,13.476669,0.0,126.01666666666667,0.0,50.343333333333334,0.0,0.0,0.020019531249999997,880.6399999999999,3
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,100000,1,read,100000,248610.67,0.0040223533,0.0033530013,0.0077520018,0.011314995,0.0014659963,1.466553,0.0,173.3,0.0,21.56,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,medium,100000,1,update,100000,6140.3174,0.16285802,0.007683004,1.095968,1.4025778,0.0060059973,457.2983,0.0,36.28111111111111,0.0,66.43666666666667,0.0,0.0,0.019921875,1095.6800000000003,9
leveldb,2026-07-12-18-12-49,4,ubuntu,small,0,1,mix_10W_90R,10000,365774.06,0.0027339284,0.0024439942,0.0043299957,0.0064956998,0.0009769937,0.040579,0.0,164.28,0.0,53.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,0,1,mix_50W_50R,20000,310865.66,0.0032168236,0.0033519974,0.004680005,0.007683004,0.00090799585,0.137869,0.0,164.28,0.0,53.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,0,1,mix_90W_10R,10000,221724.83,0.004510095,0.0042609973,0.0068519525,0.00901069,0.0018849969,0.072078004,0.0,164.28,0.0,53.34,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,10000,1,delete,10000,259700.84,0.0038505844,0.003772002,0.0042600003,0.0067740036,0.0024449981,0.028146002,0.0,155.48,0.0,25.22,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,10000,1,insert,10000,235126.34,0.0042530326,0.0041899984,0.0053779953,0.008520001,0.0027939968,0.023328,0.0,255.59,0.0,19.18,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,10000,1,read,10000,373055.8,0.002680564,0.0024450056,0.0032829994,0.003772002,0.0013969984,0.026190996,0.0,250.49,0.0,18.07,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,10000,1,update,10000,240834.27,0.0041522332,0.003841,0.006146001,0.008241007,0.0028639988,0.02675,0.0,155.48,0.0,25.22,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,100000,1,delete,100000,251500.66,0.0039761327,0.003841,0.0043300022,0.007194001,0.0023050015,2.194033,0.0,192.37,0.0,3.387,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,100000,1,insert,100000,233145.64,0.004289164,0.0039110016,0.006146001,0.008520001,0.0023750034,1.16616,0.0,165.2,0.0,23.62,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,100000,1,read,100000,361126.84,0.00276911,0.002793,0.003702,0.00475,0.0013959943,1.031155,0.0,189.99,0.0,23.71,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,100000,1,update,100000,244143.53,0.004095951,0.003841,0.005727001,0.008101997,0.0023739995,0.206873,0.0,104.65,0.0,14.23,0.0,0.0,0.0,0.0,1
leveldb,2026-07-12-18-12-49,4,ubuntu,small,1000000,1,delete,1000000,259404.3,0.003854986,0.003772002,0.0042610043,0.0070539974,0.0023039975,1.531437,0.0,124.32,0.0,33.300000000000004,0.0,0.0,0.0,24.0,4
leveldb,2026-07-12-18-12-49,4,ubuntu,small,1000000,1,insert,1000000,233888.05,0.0042755497,0.0039110016,0.005657006,0.008171002,0.0023739995,1.700874,0.0,139.93,0.0,28.862000000000002,0.0,0.0,0.00400390625,400.6,5
leveldb,2026-07-12-18-12-49,4,ubuntu,small,1000000,1,read,1000000,343736.84,0.0029092021,0.002863002,0.0037710052,0.004679001,0.0013959943,0.846002,0.0,107.3475,0.0,29.38,0.0,0.0,0.0,19.0,4
leveldb,2026-07-12-18-12-49,4,ubuntu,small,1000000,1,update,1000000,241171.61,0.0041464246,0.003841,0.005588001,0.008102004,0.0023039975,1.580396,0.0,129.74200000000002,0.0,32.326,0.0,0.0,0.003994140625,330.0,5
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,1,mix_10W_90R,10000,29.27083,34.163708,40.91051,41.47614,41.756786,0.033873003,42.385094,0.8559069767441861,1.539674418604651,4188.326697674419,87.47106976744186,0.0,0.0,0.0,51.200000000000045,215
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,1,mix_50W_50R,20000,228.87971,4.3691072,0.077315,41.236435,41.72296,0.019417003,42.31117,0.8559069767441861,1.539674418604651,4188.326697674419,87.47106976744186,0.0,0.0,0.0,51.200000000000045,215
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,1,mix_90W_10R,10000,19787.22,0.05053767,0.020674001,0.058109,0.06460539,0.017112002,41.875225,0.8559069767441861,1.539674418604651,4188.326697674419,87.47106976744186,0.0,0.0,0.0,51.200000000000045,215
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,2,mix_10W_90R,20000,57.90087,34.39885,40.914597,41.489407,41.825848,0.030591,42.434288,1.5968807339449542,4.557706422018349,4188.286825688073,126.64266055045871,0.0,0.0,0.0,0.0,218
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,2,mix_50W_50R,40000,439.72662,4.4138913,0.077315,41.22266,41.756184,0.019416003,43.024654,1.5968807339449542,4.557706422018349,4188.286825688073,126.64266055045871,0.0,0.0,0.0,0.0,218
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,2,mix_90W_10R,20000,47406.113,0.040277418,0.028566,0.061042003,0.0748717,0.018089002,41.54694,1.5968807339449542,4.557706422018349,4188.286825688073,126.64266055045871,0.0,0.0,0.0,0.0,218
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,4,mix_10W_90R,40000,116.18629,34.34108,40.915447,41.51818,41.874237,0.030939998,42.757748,3.107834101382488,9.14552995391705,4188.240221198157,203.06589861751152,0.0,0.0,0.0,0.0,217
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,4,mix_50W_50R,80000,903.69714,4.2122483,0.076757,41.148407,41.74754,0.018438,42.73986,3.107834101382488,9.14552995391705,4188.240221198157,203.06589861751152,0.0,0.0,0.0,0.0,217
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,4,mix_90W_10R,40000,21620.035,0.108482815,0.02626,0.060622998,0.07689601,0.017251002,41.77604,3.107834101382488,9.14552995391705,4188.240221198157,203.06589861751152,0.0,0.0,0.0,0.0,217
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,8,mix_10W_90R,80000,230.9663,34.470993,40.935917,41.718567,42.00974,0.028077,42.796303,4.749555555555556,8.403911111111112,4188.291982222222,352.01813333333337,0.0,0.0,0.0,10.240000000000009,225
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,8,mix_50W_50R,160000,1540.3336,4.864624,0.076408006,41.15885,41.751675,0.018857999,43.163464,4.749555555555556,8.403911111111112,4188.291982222222,352.01813333333337,0.0,0.0,0.0,10.240000000000009,225
memcached,2026-07-10-09-19-14,1,ubuntu,medium,0,8,mix_90W_10R,80000,22870.389,0.12143684,0.02647,0.062788,0.079550005,0.013898999,42.444576,4.749555555555556,8.403911111111112,4188.291982222222,352.01813333333337,0.0,0.0,0.0,10.240000000000009,225
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,1,delete,10000,82855.39,0.01206922,0.010545999,0.01299,0.07005269,0.008450999,0.953066,24.06,397.58,1997.824,47.0,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,1,insert,10000,28687.615,0.03485825,0.032966003,0.045886002,0.05112401,0.015295002,0.732365,15.98,443.82,1954.816,85.47,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,1,read,10000,15621.809,0.06401307,0.058178,0.077525,0.084928,0.051962,0.215184,26.12,167.64,1953.792,64.35,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,1,update,10000,31090.12,0.03216456,0.029962001,0.045537,0.04714469,0.028356,0.090586,11.21,527.63,1954.816,85.43,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,2,delete,20000,145098.56,0.012986865,0.010895001,0.01313,0.034781013,0.007962001,3.713089,2.69,573.16,1997.824,148.4,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,2,insert,20000,64113.68,0.030812984,0.027656998,0.045746002,0.047702,0.011454002,3.777693,41.68,378.66,1998.848,124.1,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,2,read,20000,34173.535,0.058162976,0.055594,0.071029,0.092471704,0.048471,3.366601,24.44,392.22,1998.848,46.49,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,2,update,20000,58673.082,0.032138396,0.029613001,0.038134,0.047002997,0.017810002,3.844462,2.69,573.16,1997.824,148.4,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,4,delete,40000,354636.2,0.011200433,0.010615997,0.0122919995,0.030940002,0.007683,0.056851998,45.13,1010.69,2088.96,371.7,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,4,insert,40000,114587.59,0.032740172,0.027168,0.041277003,0.054407693,0.009778003,28.352774,45.37,604.99,2084.864,122.6,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,4,read,40000,39808.777,0.09796492,0.061811,0.077734,0.1000847,0.04854,37.984566,58.565,392.21500000000003,2085.888,130.38,0.0,0.0,0.0,0.0,2
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,4,update,40000,114100.71,0.030654779,0.029125,0.03974,0.045258,0.010825999,9.572147,17.42,540.37,2085.888,59.66,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,8,delete,80000,598027.2,0.0126100285,0.011872998,0.013969002,0.04002,0.008101,0.915352,17.48,322.53,2260.992,86.44,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,8,insert,80000,133444.08,0.05396897,0.017251002,0.046724,0.066839,0.009986998,56.72713,72.23,748.075,2175.4880000000003,363.54999999999995,0.0,0.0,0.0,0.0,2
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,8,read,80000,36969.684,0.20436184,0.082693,0.10364945,0.1689497,0.044559,65.42947,63.605,610.925,2261.504,284.6,0.0,0.0,0.0,0.0,2
memcached,2026-07-10-09-19-14,1,ubuntu,medium,10000,8,update,80000,115852.81,0.06382027,0.023815999,0.050495997,0.0635577,0.0100569995,40.98757,89.49,475.68,2260.992,47.55,0.0,0.0,0.0,0.0,1
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,1,delete,100000,92141.72,0.010852848,0.010267002,0.011384,0.029962001,0.007962001,0.078153,34.8,152.44,2348.544,104.96000000000001,0.0,0.0,0.0,0.0,2
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,1,insert,100000,29706.1,0.03366312,0.033175,0.039601,0.048051,0.012781002,0.139894,23.683333333333334,173.73333333333332,2290.346666666667,79.08,0.0,0.0,0.0,0.0,3
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,1,read,100000,15804.398,0.06327353,0.057690002,0.077245,0.084858,0.051125,0.626415,34.6075,129.0925,2349.056,80.465,0.0,0.0,0.0,0.0,4
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,1,update,100000,30073.182,0.03325222,0.032895997,0.037505,0.043022998,0.012501001,0.105461,22.006666666666664,249.02333333333334,2349.056,85.78333333333335,0.0,0.0,0.0,0.0,3
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,2,delete,200000,177127.55,0.011226553,0.010545999,0.012013002,0.030032003,0.007962001,3.778043,55.815,456.125,2786.304,162.9,0.0,0.0,0.0,0.0,2
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,2,insert,200000,60977.12,0.029259717,0.031988,0.038064003,0.046235,0.0104060015,3.104136,61.5,263.52333333333337,2599.936,124.43333333333334,0.0,0.0,0.0,0.0,3
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,2,read,200000,32468.238,0.061063778,0.0572,0.074382,0.082902,0.049798,3.768963,64.1625,203.1575,2786.0480000000002,110.3125,0.0,0.0,0.0,10.240000000000009,4
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,2,update,200000,59083.902,0.033674095,0.033175003,0.039460998,0.046724003,0.011803997,4.767217,45.723333333333336,270.4833333333333,2785.28,109.95333333333333,0.0,0.0,0.0,0.0,3
memcached,2026-07-10-09-19-14,1,ubuntu,medium,100000,4,delete,400000,351917.66,0.011273872,0.010684999,0.012432,0.031499002,0.007263003,0.1151,39.14,718.73,3662.848,286.0,0.0,0.0,0.0,0.0,2
